Date,Open,High,Low,Close,Adj Close,Volume
"Nov 12, 2025",17.21,18.06,17.10,17.51,17.51,-
"Nov 11, 2025",17.90,18.01,17.25,17.28,17.28,-
"Nov 10, 2025",18.58,18.82,17.60,17.60,17.60,-
"Nov 7, 2025",19.52,22.72,19.08,19.08,19.08,-
"Nov 6, 2025",18.36,20.31,17.64,19.50,19.50,-
"Nov 5, 2025",19.37,20.02,17.31,18.01,18.01,-
"Nov 4, 2025",19.73,20.48,17.90,18.84,18.84,-
"Nov 3, 2025",18.06,18.83,17.00,17.17,17.17,-
"Oct 31, 2025",16.43,18.54,15.96,17.44,17.44,-
"Oct 30, 2025",16.26,17.41,15.73,16.91,16.91,-
"Oct 29, 2025",16.34,17.58,16.26,16.92,16.92,-
"Oct 28, 2025",15.95,16.55,15.66,16.42,16.42,-
"Oct 27, 2025",15.73,16.07,15.62,15.79,15.79,-
"Oct 24, 2025",17.02,17.22,16.02,16.37,16.37,-
"Oct 23, 2025",18.36,19.35,17.08,17.30,17.30,-
"Oct 22, 2025",17.84,21.01,17.73,18.60,18.60,-
"Oct 21, 2025",18.65,18.89,17.40,17.62,17.62,-
"Oct 20, 2025",20.53,21.02,18.23,18.23,18.23,-
"Oct 17, 2025",28.41,28.99,20.73,20.78,20.78,-
"Oct 16, 2025",20.49,25.43,19.85,25.31,25.31,-
"Oct 15, 2025",20.02,22.44,19.11,20.64,20.64,-
"Oct 14, 2025",21.46,22.94,19.18,20.81,20.81,-
"Oct 13, 2025",19.45,20.77,18.61,19.03,19.03,-
"Oct 10, 2025",16.36,22.44,16.23,21.66,21.66,-
"Oct 9, 2025",16.31,17.27,16.26,16.43,16.43,-
"Oct 8, 2025",17.17,17.20,16.23,16.30,16.30,-
"Oct 7, 2025",16.58,17.55,16.19,17.24,17.24,-
"Oct 6, 2025",16.74,17.09,16.29,16.37,16.37,-
"Oct 3, 2025",16.35,17.06,16.20,16.65,16.65,-
"Oct 2, 2025",16.12,16.92,15.93,16.63,16.63,-
"Oct 1, 2025",17.28,17.28,15.98,16.29,16.29,-
"Sep 30, 2025",16.49,16.70,16.02,16.28,16.28,-
"Sep 29, 2025",15.84,16.29,15.74,16.12,16.12,-
"Sep 26, 2025",16.89,17.05,15.29,15.29,15.29,-
"Sep 25, 2025",16.55,17.74,16.32,16.74,16.74,-
"Sep 24, 2025",16.57,17.21,16.18,16.18,16.18,-
"Sep 23, 2025",16.10,17.07,15.95,16.68,16.68,-
"Sep 22, 2025",16.14,16.35,15.78,16.10,16.10,-
"Sep 19, 2025",15.76,16.13,15.29,15.45,15.45,-
"Sep 18, 2025",14.93,15.80,14.33,15.70,15.70,-
"Sep 17, 2025",16.42,16.75,15.26,15.72,15.72,-
"Sep 16, 2025",15.60,16.38,15.44,16.36,16.36,-
"Sep 15, 2025",15.14,15.84,14.92,15.69,15.69,-
"Sep 12, 2025",14.62,14.97,14.41,14.76,14.76,-
"Sep 11, 2025",15.19,15.24,14.65,14.71,14.71,-
"Sep 10, 2025",14.98,15.63,14.63,15.35,15.35,-
"Sep 9, 2025",15.02,15.82,14.97,15.04,15.04,-
"Sep 8, 2025",15.58,15.65,14.99,15.11,15.11,-
"Sep 5, 2025",15.23,16.92,14.74,15.18,15.18,-
"Sep 4, 2025",16.22,16.35,15.28,15.30,15.30,-
"Sep 3, 2025",17.40,17.57,16.34,16.35,16.35,-
"Sep 2, 2025",16.65,19.38,16.55,17.61,17.61,-
"Aug 29, 2025",14.31,15.97,14.31,15.36,15.36,-
"Aug 28, 2025",14.42,14.69,14.12,14.43,14.43,-
"Aug 27, 2025",14.66,15.23,14.66,14.85,14.85,-
"Aug 26, 2025",15.75,15.75,14.78,14.78,14.78,-
"Aug 25, 2025",15.05,15.19,14.24,14.79,14.79,-
"Aug 22, 2025",16.81,16.83,14.21,14.22,14.22,-
"Aug 21, 2025",15.72,17.24,15.65,16.60,16.60,-
"Aug 20, 2025",15.95,17.19,15.57,15.69,15.69,-
"Aug 19, 2025",15.23,15.91,14.76,15.57,15.57,-
"Aug 18, 2025",15.73,15.95,14.95,14.99,14.99,-
"Aug 15, 2025",14.43,15.18,14.40,15.09,15.09,-
"Aug 14, 2025",14.66,15.39,14.57,14.83,14.83,-
"Aug 13, 2025",14.62,14.81,14.30,14.49,14.49,-
"Aug 12, 2025",16.09,16.56,14.66,14.81,14.81,-
"Aug 11, 2025",15.81,16.36,15.52,16.25,16.25,-
"Aug 8, 2025",16.48,16.52,15.15,15.15,15.15,-
"Aug 7, 2025",16.41,17.64,15.98,16.57,16.57,-
