Date,Open,High,Low,Close,Adj Close,Volume
"Jan 22, 2026",622.3499755859375,622.4600219726562,617.780029296875,620.760009765625,619.978271484375,42254800
"Jan 21, 2026",609.469970703125,620.4199829101562,607.8599853515625,616.280029296875,615.50390625,79837900
"Jan 20, 2026",610.530029296875,615.0599975585938,607.0499877929688,608.0599975585938,607.2942504882812,81988900
"Jan 16, 2026",625.5,626.0800170898438,618.8800048828125,621.260009765625,620.4776611328125,61058100
"Jan 15, 2026",626.5999755859375,630.0,620.75,621.780029296875,620.9970092773438,53934900
"Jan 14, 2026",622.239990234375,623.4500122070312,614.5599975585938,619.5499877929688,618.769775390625,72598700
"Jan 13, 2026",627.27001953125,629.469970703125,623.7000122070312,626.239990234375,625.4513549804688,44481400
"Jan 12, 2026",622.3099975585938,628.8499755859375,622.260009765625,627.1699829101562,626.3801879882812,37388700
"Jan 9, 2026",621.4099731445312,627.8900146484375,619.0599975585938,626.6500244140625,625.86083984375,49688700
"Jan 8, 2026",623.030029296875,623.4199829101562,617.7999877929688,620.469970703125,619.6885986328125,50435900
"Jan 7, 2026",623.0399780273438,627.9400024414062,622.5599975585938,624.02001953125,623.2341918945312,44880300
"Jan 6, 2026",619.22998046875,624.02001953125,618.5399780273438,623.4199829101562,622.6348876953125,43137500
"Jan 5, 2026",619.3200073242188,620.8099975585938,616.719970703125,617.989990234375,617.2117309570312,46828400
"Jan 2, 2026",620.0599975585938,622.8499755859375,610.1500244140625,613.1199951171875,612.347900390625,61859200
"Dec 31, 2025",619.6500244140625,619.9600219726562,614.0499877929688,614.3099975585938,613.536376953125,40746500
"Dec 30, 2025",619.8400268554688,622.1799926757812,619.219970703125,619.4299926757812,618.64990234375,31226800
"Dec 29, 2025",620.0999755859375,622.780029296875,618.72998046875,620.8699951171875,620.088134765625,32458300
"Dec 26, 2025",624.6599731445312,625.52001953125,623.1400146484375,623.8900146484375,623.1043090820312,28959800
"Dec 24, 2025",621.989990234375,624.280029296875,621.719970703125,623.9299926757812,623.144287109375,18468700
"Dec 23, 2025",618.2000122070312,622.4099731445312,617.780029296875,622.1099853515625,621.3265380859375,41120400
"Dec 22, 2025",621.3499755859375,621.6500244140625,617.77001953125,619.2100219726562,618.4302368164062,43703100
"Dec 19, 2025",611.9500122070312,617.6199951171875,611.8699951171875,617.0499877929688,615.47998046875,60369800
"Dec 18, 2025",609.7999877929688,612.9299926757812,606.9199829101562,609.1099853515625,607.5601196289062,78875800
"Dec 17, 2025",613.0599975585938,613.6500244140625,600.280029296875,600.4099731445312,598.8822631835938,70654300
"Dec 16, 2025",608.260009765625,613.510009765625,606.9099731445312,611.75,610.1934204101562,55152800
"Dec 15, 2025",618.3699951171875,618.4199829101562,609.3200073242188,610.5399780273438,608.9865112304688,49538200
"Dec 12, 2025",622.0800170898438,623.5399780273438,611.3599853515625,613.6199951171875,612.0586547851562,75158700
"Dec 11, 2025",623.8200073242188,625.780029296875,617.719970703125,625.5800170898438,623.98828125,58272800
"Dec 10, 2025",623.8499755859375,629.2100219726562,620.989990234375,627.6099853515625,626.0130615234375,55031400
"Dec 9, 2025",623.010009765625,625.8699951171875,621.0,625.0499877929688,623.4595336914062,37156000
"Dec 8, 2025",627.2100219726562,628.8400268554688,621.6900024414062,624.280029296875,622.6915283203125,43462400
"Dec 5, 2025",624.3800048828125,628.9199829101562,623.7100219726562,625.47998046875,623.8884887695312,53614200
"Dec 4, 2025",624.9299926757812,624.9400024414062,619.5399780273438,622.9400024414062,621.35498046875,47067800
"Dec 3, 2025",619.6199951171875,624.219970703125,618.030029296875,623.52001953125,621.9334716796875,47841600
"Dec 2, 2025",619.4600219726562,623.75,617.5900268554688,622.0,620.4172973632812,54541800
"Dec 1, 2025",613.6300048828125,619.4400024414062,612.52001953125,617.1699829101562,615.599609375,40957600
"Nov 28, 2025",616.1099853515625,619.3200073242188,615.4199829101562,619.25,617.67431640625,23034400
"Nov 26, 2025",612.510009765625,616.1900024414062,610.3900146484375,614.27001953125,612.70703125,42393600
"Nov 25, 2025",603.510009765625,610.260009765625,597.3200073242188,608.8900146484375,607.3407592773438,57560900
"Nov 24, 2025",595.280029296875,606.6799926757812,595.1599731445312,605.1599731445312,603.6201782226562,60168100
"Nov 21, 2025",587.469970703125,596.97998046875,580.739990234375,590.0700073242188,588.568603515625,103344200
"Nov 20, 2025",611.6199951171875,614.030029296875,584.75,585.6699829101562,584.1797485351562,117743200
"Nov 19, 2025",597.0700073242188,606.1599731445312,594.5900268554688,599.8699951171875,598.3436279296875,73111500
"Nov 18, 2025",599.6199951171875,602.3099975585938,591.3400268554688,596.3099975585938,594.7926635742188,83327300
"Nov 17, 2025",606.2999877929688,612.47998046875,599.8699951171875,603.6599731445312,602.1240234375,63850400
"Nov 14, 2025",599.5499877929688,613.3499755859375,597.1699829101562,608.8599853515625,607.310791015625,80087300
"Nov 13, 2025",617.5399780273438,618.1199951171875,606.0800170898438,608.4000244140625,606.8519897460938,71333600
"Nov 12, 2025",624.8400268554688,624.8599853515625,617.8099975585938,621.0800170898438,619.4996948242188,47444400
"Nov 11, 2025",620.5700073242188,622.719970703125,617.52001953125,621.5700073242188,619.9884643554688,44868800
